@relation 'developmentCellDataset-weka.filters.unsupervised.attribute.Remove-R1-4-weka.filters.unsupervised.attribute.StringToWordVector-R1,2,3,4-Pfeat_-W1000-prune-rate-1.0-N0-L-stemmerweka.core.stemmers.SnowballStemmer-stopwords-handlerweka.core.stopwords.Null-M30-tokenizerweka.core.tokenizers.WordTokenizer -delimiters \" \\r\\n\\t.,;:\\\'\\\"()?!\"'

@attribute rowN numeric
@attribute columnN numeric
@attribute function numeric
@attribute hasGender {no,yes}
@attribute 'feat_\%' numeric
@attribute feat_* numeric
@attribute feat_** numeric
@attribute feat_+ numeric
@attribute feat_- numeric
@attribute feat_= numeric
@attribute feat_> numeric
@attribute feat_>x numeric
@attribute feat_a numeric
@attribute feat_acr numeric
@attribute feat_acupuncture numeric
@attribute feat_adenocarcinoma numeric
@attribute feat_adjuvant numeric
@attribute feat_age numeric
@attribute feat_all numeric
@attribute feat_amg numeric
@attribute feat_and numeric
@attribute feat_anti-il-xx numeric
@attribute feat_antibody numeric
@attribute feat_arm numeric
@attribute feat_at numeric
@attribute feat_azdxxxx numeric
@attribute feat_b numeric
@attribute feat_baseline numeric
@attribute feat_before numeric
@attribute feat_bid numeric
@attribute feat_bone numeric
@attribute feat_cancer numeric
@attribute feat_cap numeric
@attribute feat_capecitabine numeric
@attribute feat_carcinoma numeric
@attribute feat_causes numeric
@attribute feat_celecoxib numeric
@attribute feat_cell numeric
@attribute feat_certolizumab numeric
@attribute feat_characteristic numeric
@attribute feat_characteristics numeric
@attribute feat_characteristics* numeric
@attribute feat_chemotherapy numeric
@attribute feat_clinical numeric
@attribute feat_cm numeric
@attribute feat_cohort numeric
@attribute feat_colon numeric
@attribute feat_completed numeric
@attribute feat_concentration numeric
@attribute feat_control numeric
@attribute feat_current numeric
@attribute feat_d numeric
@attribute feat_dasxx numeric
@attribute feat_deceased numeric
@attribute feat_diagnoses numeric
@attribute feat_diagnosis numeric
@attribute feat_disease numeric
@attribute feat_docetaxel numeric
@attribute feat_dose numeric
@attribute feat_dosing numeric
@attribute feat_duration numeric
@attribute feat_ecog numeric
@attribute feat_epoetin numeric
@attribute feat_esr numeric
@attribute feat_ethnicity numeric
@attribute feat_excluding numeric
@attribute feat_extent numeric
@attribute feat_extrahepatic numeric
@attribute feat_failures numeric
@attribute feat_female numeric
@attribute feat_fevx numeric
@attribute feat_fitzpatrick numeric
@attribute feat_folfiri numeric
@attribute feat_follow-up numeric
@attribute feat_for numeric
@attribute feat_g numeric
@attribute feat_gem/carbo numeric
@attribute feat_gemcitabine numeric
@attribute feat_gender numeric
@attribute feat_golimumab numeric
@attribute feat_grade numeric
@attribute feat_group numeric
@attribute feat_hbsag numeric
@attribute feat_hcca numeric
@attribute feat_histological numeric
@attribute feat_histology numeric
@attribute feat_history numeric
@attribute feat_huachansu numeric
@attribute feat_huks-ilx numeric
@attribute feat_i numeric
@attribute feat_ii numeric
@attribute feat_iii numeric
@attribute feat_ile/ile numeric
@attribute feat_ile/val numeric
@attribute feat_in numeric
@attribute feat_inclusion numeric
@attribute feat_initial numeric
@attribute feat_interferon numeric
@attribute feat_involved numeric
@attribute feat_iu numeric
@attribute feat_iv numeric
@attribute feat_karnofsky numeric
@attribute feat_kg numeric
@attribute feat_kps numeric
@attribute feat_ldh numeric
@attribute feat_level numeric
@attribute feat_liver numeric
@attribute feat_localisation numeric
@attribute feat_location numeric
@attribute feat_loss numeric
@attribute feat_lung numeric
@attribute feat_lymph numeric
@attribute feat_m numeric
@attribute feat_main numeric
@attribute feat_male numeric
@attribute feat_mean numeric
@attribute feat_median numeric
@attribute feat_melanoma numeric
@attribute feat_metastases numeric
@attribute feat_metastasis numeric
@attribute feat_metastatic numeric
@attribute feat_methotrexate numeric
@attribute feat_mf/f numeric
@attribute feat_mg numeric
@attribute feat_mg/day numeric
@attribute feat_mg/kg numeric
@attribute feat_mg/mx numeric
@attribute feat_months numeric
@attribute feat_mother numeric
@attribute feat_mtx numeric
@attribute feat_n numeric
@attribute feat_n=x numeric
@attribute feat_n=xx numeric
@attribute feat_n=xxx numeric
@attribute feat_ng/ml numeric
@attribute feat_no numeric
@attribute feat_nodes numeric
@attribute feat_none numeric
@attribute feat_not numeric
@attribute feat_number numeric
@attribute feat_observation numeric
@attribute feat_of numeric
@attribute feat_olaparib numeric
@attribute feat_on numeric
@attribute feat_or numeric
@attribute feat_organ numeric
@attribute feat_organs numeric
@attribute feat_other numeric
@attribute feat_overall numeric
@attribute feat_p numeric
@attribute feat_pancreas numeric
@attribute feat_parameter numeric
@attribute feat_parameter/dose numeric
@attribute feat_patient numeric
@attribute feat_patients numeric
@attribute feat_pegol numeric
@attribute feat_per numeric
@attribute feat_performance numeric
@attribute feat_pg/ml numeric
@attribute feat_phase numeric
@attribute feat_placebo numeric
@attribute feat_plus numeric
@attribute feat_possible numeric
@attribute feat_predominant numeric
@attribute feat_previous numeric
@attribute feat_primary numeric
@attribute feat_prior numeric
@attribute feat_probability numeric
@attribute feat_ps numeric
@attribute feat_pts numeric
@attribute feat_race numeric
@attribute feat_radiation numeric
@attribute feat_radiotherapy numeric
@attribute feat_range numeric
@attribute feat_regimen numeric
@attribute feat_regimens numeric
@attribute feat_resection numeric
@attribute feat_response numeric
@attribute feat_s numeric
@attribute feat_score numeric
@attribute feat_scores numeric
@attribute feat_screening numeric
@attribute feat_sd numeric
@attribute feat_selection numeric
@attribute feat_serum numeric
@attribute feat_sex numeric
@attribute feat_sfxx numeric
@attribute feat_shock numeric
@attribute feat_site numeric
@attribute feat_sites numeric
@attribute feat_skin numeric
@attribute feat_smoking numeric
@attribute feat_squamous numeric
@attribute feat_stage numeric
@attribute feat_standard numeric
@attribute feat_status numeric
@attribute feat_subcomponent numeric
@attribute feat_sunitinib numeric
@attribute feat_surgery numeric
@attribute feat_symptoms numeric
@attribute feat_systemic numeric
@attribute feat_t numeric
@attribute feat_the numeric
@attribute feat_therapy numeric
@attribute feat_to numeric
@attribute feat_total numeric
@attribute feat_treatment numeric
@attribute feat_treatments numeric
@attribute feat_tumor numeric
@attribute feat_tumour numeric
@attribute feat_tx numeric
@attribute feat_type numeric
@attribute feat_u/kg numeric
@attribute feat_under numeric
@attribute feat_underlying numeric
@attribute feat_unknown numeric
@attribute feat_use numeric
@attribute feat_val/val numeric
@attribute feat_ventilator numeric
@attribute feat_vin/carbo numeric
@attribute feat_weight numeric
@attribute feat_white numeric
@attribute feat_who numeric
@attribute feat_withdrew numeric
@attribute feat_women numeric
@attribute feat_x numeric
@attribute 'feat_x\%' numeric
@attribute feat_xeliri numeric
@attribute feat_xx numeric
@attribute 'feat_xx\%' numeric
@attribute feat_xxx numeric
@attribute 'feat_xxx\%' numeric
@attribute feat_xxx/xx numeric
@attribute feat_xxx/xxx numeric
@attribute feat_xxxx numeric
@attribute feat_y numeric
@attribute feat_years numeric
@attribute feat_yes numeric

@data
{2 12,137 1}
{1 1,2 1,137 1}
{1 2,2 1,7 1,9 1,77 1,130 1,137 1,228 1}
{1 3,2 1,9 1,77 1,130 1,137 1,228 1}
{1 4,2 1,9 1,130 1,137 1,205 1,228 1}
{0 1,2 24,17 1,236 1}
{0 1,1 1,2 43,17 1,116 1,236 1}
{0 1,1 2,2 43,7 1,9 1,17 1,77 1,130 1,228 1,236 1}
{0 1,1 3,2 43,9 1,17 1,77 1,130 1,228 1,236 1}
{0 1,1 4,2 43,9 1,17 1,130 1,205 1,228 1,236 1}
{0 2,2 2}
{0 2,1 1,2 3,173 1}
{0 3,2 24,4 1,78 1,130 1}
{0 3,1 1,2 43,4 1,78 1,114 1,130 1}
{0 3,1 2,2 43,3 yes,4 1,7 1,9 1,77 1,78 1,130 1,228 1,229 1}
{0 3,1 3,2 43,3 yes,4 1,9 1,77 1,78 1,130 1,228 1,229 1}
{0 3,1 4,2 43,3 yes,4 1,9 1,78 1,130 1,205 1,228 1,229 1}
{0 4,2 2}
{0 4,1 1,2 3,69 1}
{0 4,1 2,2 3,7 1,9 1,77 1,130 1,228 1,229 1}
{0 4,1 3,2 3,9 1,77 1,130 1,228 1,229 1}
{0 4,1 4,2 3,9 1,130 1,205 1,228 1,229 1}
{0 5,2 24,193 1}
{0 5,1 1,2 43,91 1,193 1}
{0 5,1 2,2 43,7 1,9 1,77 1,130 1,193 1,225 1,226 1,228 1}
{0 5,1 3,2 43,9 1,77 1,130 1,193 1,225 1,226 1,228 1}
{0 5,1 4,2 43,9 1,130 1,193 1,205 1,225 1,226 1,228 1}
{0 6,2 2}
{0 6,1 1,2 3,100 1}
{0 6,1 2,2 3,7 1,9 1,77 1,130 1,225 1,226 1,228 1}
{0 6,1 3,2 3,9 1,77 1,130 1,225 1,226 1,228 1}
{0 6,1 4,2 3,9 1,130 1,205 1,225 1,226 1,228 1}
{0 7,2 2}
{0 7,1 1,2 3}
{0 7,1 2,2 3,7 1,9 1,77 1,130 1,225 1,226 1,228 1}
{0 7,1 3,2 3,9 1,77 1,130 1,225 1,226 1,228 1}
{0 7,1 4,2 3,9 1,130 1,205 1,225 1,226 1,228 1}
{0 8,2 2}
{0 8,1 1,2 3}
{0 8,1 2,2 3,7 1,9 1,77 1,130 1,228 1,229 1}
{0 8,1 3,2 3,9 1,77 1,130 1,228 1,229 1}
{0 8,1 4,2 3,9 1,130 1,205 1,228 1,229 1}
{0 9,2 24,24 1,179 1,181 1}
{0 9,1 1,2 43,24 1,179 1,181 1,228 1}
{0 9,1 2,2 43,7 1,9 1,24 1,77 1,130 1,179 1,181 1,225 1,226 1,228 1}
{0 9,1 3,2 43,9 1,24 1,77 1,130 1,179 1,181 1,225 1,226 1,228 1}
{0 9,1 4,2 43,9 1,24 1,130 1,179 1,181 1,205 1,225 1,226 1,228 1}
{0 10,2 2}
{0 10,1 1,2 3,228 1}
{0 10,1 2,2 3,7 1,9 1,77 1,130 1,228 1,229 1}
{0 10,1 3,2 3,9 1,77 1,130 1,228 1,229 1}
{0 10,1 4,2 3,9 1,130 1,205 1,228 1,229 1}
{0 11,2 2}
{0 11,1 1,2 3,228 1}
{0 11,1 2,2 3,7 1,9 1,77 1,130 1,228 1,229 1}
{0 11,1 3,2 3,9 1,77 1,130 1,228 1,229 1}
{0 11,1 4,2 3,9 1,130 1,205 1,228 1,229 1}
{0 12,2 2}
{0 12,1 1,2 3,230 1}
{0 12,1 2,2 3,7 1,9 1,77 1,130 1,225 1,228 1,229 1}
{0 12,1 3,2 3,9 1,77 1,130 1,225 1,228 1,229 1}
{0 12,1 4,2 3,9 1,130 1,205 1,228 1,229 1}
{2 12,40 1,137 1}
{1 1,2 1,9 1,40 1,130 1,137 1,228 1}
{0 1,2 2,17 1,40 1,115 1,173 1,236 1}
{0 2,2 24,4 1,40 1,130 1,137 1,157 1}
{0 2,1 1,2 43,4 1,9 1,130 1,137 1,157 1,228 1}
{0 3,2 2,4 1,40 1,130 1,157 1,229 1}
{0 3,1 1,2 3,4 1,9 1,130 1,157 1,225 1,228 1,229 1}
{0 4,2 2,4 1,40 1,130 1,157 1,229 1}
{0 4,1 1,2 3,4 1,9 1,130 1,157 1,225 1,228 1,229 1}
{0 5,2 2,4 1,40 1,130 1,157 1,231 1}
{0 5,1 1,2 3,4 1,9 1,130 1,157 1,225 1,228 1,231 1}
{0 6,2 24,4 1,40 1,130 1,137 1,185 1}
{0 6,1 1,2 43,4 1,9 1,130 1,137 1,185 1,228 1}
{0 7,2 2,4 1,40 1,114 1,130 1,185 1}
{0 7,1 1,2 3,3 yes,4 1,9 1,114 1,130 1,185 1,225 1,228 1}
{0 8,2 2,4 1,40 1,69 1,130 1,185 1}
{0 8,1 1,2 3,3 yes,4 1,9 1,69 1,130 1,185 1,225 1,228 1}
{0 9,2 24,4 1,40 1,130 1,137 1,170 1}
{0 9,1 1,2 43,4 1,9 1,130 1,137 1,170 1,228 1}
{0 10,2 2,4 1,40 1,130 1,170 1}
{0 10,1 1,2 3,4 1,9 1,130 1,170 1,225 1,228 1}
{0 11,2 2,4 1,40 1,130 1,170 1}
{0 11,1 1,2 3,4 1,9 1,130 1,170 1,225 1,228 1}
{0 12,2 24,4 1,40 1,130 1,137 1,166 1,203 1}
{0 12,1 1,2 43,4 1,9 1,130 1,137 1,166 1,203 1,228 1}
{0 13,2 24,40 1,42 1,137 1}
{0 13,1 1,2 43,9 1,42 1,130 1,137 1,228 1}
{0 14,2 2,4 1,40 1,42 1,130 1,166 1,174 1,203 1,225 1}
{0 14,1 1,2 3,4 1,9 1,42 1,130 1,166 1,174 1,203 1,225 1,228 1}
{0 15,2 2,4 1,40 1,42 1,130 1,166 1,175 1,203 1,225 1}
{0 15,1 1,2 3,4 1,9 1,42 1,130 1,166 1,175 1,203 1,225 1,228 1}
{0 16,2 2,4 1,40 1,130 1,166 1,172 1,203 1}
{0 16,1 1,2 3,4 1,9 1,130 1,166 1,172 1,203 1,225 1,228 1}
{0 17,2 2,4 1,40 1,130 1,166 1,203 1}
{0 17,1 1,2 3,4 1,9 1,130 1,166 1,203 1,225 1,228 1}
{0 18,2 2,4 1,40 1,130 1,147 1,166 1,203 1}
{0 18,1 1,2 3,4 1,9 1,130 1,147 1,166 1,203 1,225 1,228 1}
{2 12,39 1,137 1}
{1 1,2 1,9 1,39 1,130 1,137 1,230 1}
{1 2,2 1,9 1,39 1,130 1,137 1,230 1}
{1 3,2 1,9 1,39 1,130 1,137 1,230 1}
{0 1,2 2,39 1,130 1}
{0 1,1 1,2 3,3 yes,9 1,130 1,230 1}
{0 1,1 2,2 3,3 yes,9 1,130 1,230 1}
{0 1,1 3,2 3,3 yes,9 1,130 1,230 1}
{0 2,2 2,17 1,39 1,115 1,173 1,236 1}
{0 3,2 2,4 1,39 1,130 1}
{0 3,1 1,2 3,4 1,9 1,130 1,225 1,228 1,230 1}
