Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureExtraArcs,measureMissingArcs,measureReversedArcs,measureDivergence,measureBayesScore,measureBDeuScore,measureMDLScore,measureAICScore,measureEntropyScore,measureTreeSize,measureNumLeaves,measureNumRules,measureOutOfBagError
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,4,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01611041048E7,587.0,65.0,60.0,5.0,0.0,92.3076923076923,7.6923076923076925,0.0,0.8914132976946209,0.05289502503407717,0.17891287717832474,14.780595647820158,42.35977943410384,122.50148410029648,40.667317308384554,81.83416679191193,1.884638216927638,0.6256510355136086,1.2589871814140297,107.06309644528443,1.6471245606966836,5636.638256206142,1.0,24.0,0.024390243902439025,1.0,0.975609756097561,40.0,0.0,0.0,0.96,1.0,0.9795918367346939,0.9677734062546142,1.0,1.0,0.9230769230769231,0.030945427848927322,0.9690545721510727,0.07692307692307693,0.923032967032967,0.9230769230769231,0.921907649001245,0.8963082236933754,0.982564410102641,0.961255662833376,0.9133329724462731,0.9230769230769231,0.003,0.001,0.0,0.0,0.0,0.0,22257.0,137058.0,17520.0,96.92307692307692,30.0,?,0.0,0.0,0.0,0.0,-5470.313038447386,-5675.045693755202,-5718.987861061947,-5476.173983561491,-5365.173983561491,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,5,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01611041048E7,587.0,65.0,62.0,3.0,0.0,95.38461538461539,4.615384615384615,0.0,0.9353662578720585,0.036709588550096026,0.13861072618698086,10.257856658679323,32.81775957707758,122.50148410029648,10.801610851468167,111.69987324882831,1.884638216927638,0.16617862848412565,1.7184595884435125,112.57203669199266,1.7318774875691179,5926.671931456874,1.0,24.0,0.024390243902439025,1.0,0.975609756097561,40.0,0.0,0.0,0.96,1.0,0.9795918367346939,0.9677734062546142,0.9989837398373984,0.9983333333333333,0.9538461538461539,0.015477777058937698,0.9845222229410623,0.046153846153846156,0.9552857142857143,0.9538461538461539,0.9535123040541759,0.9389145838170357,0.9959481422515759,0.9878488886678932,0.9456124667947328,0.9538461538461539,0.003,0.0,0.0,0.0,0.0,0.0,22072.0,137058.0,17520.0,100.0,29.23076923076923,?,0.0,0.0,0.0,0.0,-4866.034167065402,-5051.622277759189,-5104.4001611292615,-4879.086382908115,-4776.0863829081145,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,6,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01611041048E7,587.0,65.0,58.0,7.0,0.0,89.23076923076923,10.76923076923077,0.0,0.8486863984037247,0.06314451113552814,0.21221652564121124,17.644636444963197,50.24481949096184,122.50148410029648,32.447755644033165,90.05372845626331,1.884638216927638,0.4991962406774333,1.3854419762502048,103.96284108921328,1.5994283244494352,5473.416581098237,0.9583333333333334,23.0,0.0,0.0,1.0,41.0,0.041666666666666664,1.0,1.0,0.9583333333333334,0.9787234042553191,0.9672206950928381,0.9959349593495935,0.9940476190476191,0.8923076923076924,0.03650559335716757,0.9634944066428325,0.1076923076923077,0.8953177257525085,0.8923076923076924,0.8890915231340764,0.8584835194575556,0.9730966861784868,0.9411657679194204,0.8703422267252054,0.8923076923076924,0.003,0.0,0.0,0.0,0.0,0.0,22036.0,137058.0,17520.0,96.92307692307692,31.153846153846153,?,0.0,0.0,0.0,0.0,-4720.811242470298,-4889.723850835017,-4945.029804060747,-4728.4660754792585,-4629.4660754792585,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,7,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01611041048E7,587.0,65.0,60.0,5.0,0.0,92.3076923076923,7.6923076923076925,0.0,0.8921340856289414,0.04448301520238409,0.18450184718790186,12.417811416318477,43.634830417185086,122.78741006241553,27.81729212587871,94.97011793653682,1.8890370778833159,0.42795834039813396,1.461078737485182,109.3398452676293,1.6821514656558354,5757.955013050647,1.0,24.0,0.04878048780487805,2.0,0.9512195121951219,39.0,0.0,0.0,0.9230769230769231,1.0,0.9600000000000001,0.9370425713316364,0.9989837398373984,0.9983333333333333,0.9230769230769231,0.030783549202132925,0.9692164507978671,0.07692307692307693,0.9238165680473372,0.9230769230769231,0.9202263483642794,0.8949027560180202,0.9856764038096976,0.9705485321797076,0.9163409961685824,0.9230769230769231,0.004,0.0,0.0,0.0,0.0,0.0,22070.0,137058.0,17520.0,95.38461538461539,27.307692307692307,?,0.0,0.0,0.0,0.0,-4573.588927572147,-4759.177038265933,-4816.489657607589,-4591.175879386444,-4488.175879386445,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,8,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01611041048E7,587.0,65.0,62.0,3.0,0.0,95.38461538461539,4.615384615384615,0.0,0.9359395532194483,0.03570222358103504,0.15477363286597182,9.91936440071935,36.40956063576767,124.44159437024716,19.666645999117712,104.77494837112945,1.9144860672345716,0.30256378460181094,1.6119222826327608,113.68241478139275,1.7489602274060423,5995.4730083329905,1.0,23.0,0.0,0.0,1.0,42.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9538461538461539,0.015939076121446943,0.984060923878553,0.046153846153846156,0.9556561085972851,0.9538461538461539,0.954032634032634,0.9399747241600903,0.9914599451633527,0.9779754672175487,0.9467171717171716,0.9538461538461539,0.004,0.0,0.015600099999999999,0.0,15.6001,0.0,22111.0,137058.0,17520.0,96.92307692307692,28.46153846153846,?,0.0,0.0,0.0,0.0,-5071.424123557105,-5250.716364073344,-5300.083215913083,-5074.769437691939,-4971.769437691938,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,9,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01611041048E7,587.0,65.0,59.0,6.0,0.0,90.76923076923077,9.23076923076923,0.0,0.8720472440944883,0.04633677829828772,0.17977449303223,12.874026965094009,42.29086171602329,124.44159437024716,20.063012861911233,104.37858150833593,1.9144860672345716,0.30866173633709587,1.6058243308974758,111.03749538547729,1.7082691597765736,5855.983159547485,0.9565217391304348,22.0,0.023809523809523808,1.0,0.9761904761904762,41.0,0.043478260869565216,1.0,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.932712215320911,0.9968944099378882,0.9949832775919732,0.9076923076923077,0.0361479452664863,0.9638520547335138,0.09230769230769231,0.9079120879120879,0.9076923076923077,0.9062348178137651,0.8724725512525278,0.9919402785664184,0.9781345038227629,0.9128146453089245,0.9076923076923077,0.003,0.0,0.0,0.0,0.0,0.0,22113.0,137058.0,17520.0,96.92307692307692,28.846153846153847,?,0.0,0.0,0.0,0.0,-5256.698237634352,-5435.99047815059,-5482.868130427937,-5257.554352206794,-5154.554352206794,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,3,10,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01611041048E7,587.0,65.0,64.0,1.0,0.0,98.46153846153847,1.5384615384615385,0.0,0.9786113853241198,0.01338211271412976,0.06766550162606928,3.7273336710650757,15.962497308097772,123.79965374745808,3.2003635468329126,120.59929020062516,1.9046100576532012,0.04923636225896789,1.8553736953942332,120.599290200625,1.8553736953942308,6356.642740854673,1.0,24.0,0.0,0.0,1.0,41.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9846153846153847,0.004615384615384615,0.9953846153846154,0.015384615384615385,0.9855769230769231,0.9846153846153847,0.9846437433534206,0.979806100117298,0.9993649754500818,0.9982287449392713,0.9847926267281106,0.9846153846153847,0.003,0.001,0.0,0.0,0.0,0.0,22040.0,137058.0,17520.0,100.0,27.692307692307693,?,0.0,0.0,0.0,0.0,-5001.967473291145,-5170.8800816558605,-5218.604132307816,-5002.040403726328,-4903.040403726327,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,1,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01611041048E7,586.0,66.0,60.0,6.0,0.0,90.9090909090909,9.090909090909092,0.0,0.8735632183908044,0.05144893464965215,0.18453762876427016,14.331138561876,43.53633904100217,125.60721727664861,34.57221290096677,91.03500437568184,1.9031396557067972,0.5238214075904056,1.3793182481163915,109.83746975126932,1.6642040871404442,5788.944956921051,0.9583333333333334,23.0,0.0,0.0,1.0,42.0,0.041666666666666664,1.0,1.0,0.9583333333333334,0.9787234042553191,0.9674949672364745,0.996031746031746,0.9940476190476191,0.9090909090909091,0.02604025669495438,0.9739597433050458,0.09090909090909091,0.9140565317035906,0.9090909090909091,0.9102554803352676,0.8842389005880255,0.98865640878286,0.970764012404212,0.8846479563269877,0.9090909090909091,0.005,0.001,0.0,0.0,0.0,0.0,22070.0,136829.0,17749.0,95.45454545454545,29.924242424242426,?,0.0,0.0,0.0,0.0,-4730.921193053901,-4916.509303747689,-4970.334457487989,-4745.108488324772,-4642.108488324772,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,2,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01611041048E7,586.0,66.0,59.0,7.0,0.0,89.39393939393939,10.606060606060606,0.0,0.8526785714285714,0.06157312963308656,0.2259025489445169,17.151240515843853,53.29520069664678,125.60721727664861,54.103191406424045,71.50402587022457,1.9031396557067972,0.8197453243397582,1.0833943313670389,106.29682345232555,1.6105579310958418,5602.336447248286,0.9166666666666666,22.0,0.0,0.0,1.0,42.0,0.08333333333333333,2.0,1.0,0.9166666666666666,0.9565217391304348,0.9354143466934854,0.9970238095238095,0.9950587606837606,0.8939393939393939,0.033834089895546024,0.9661659101044541,0.10606060606060606,0.8968909878000788,0.8939393939393939,0.8931149724472576,0.860119033655122,0.9620872716013193,0.9207370790274508,0.8792429242695725,0.8939393939393939,0.004,0.0,0.015600099999999999,0.0,15.6001,0.0,21963.0,136829.0,17749.0,92.42424242424242,28.40909090909091,?,0.0,0.0,0.0,0.0,-4588.013432772063,-4746.546408985258,-4798.634469165832,-4590.901779160926,-4495.901779160926,?,?,?,?
learnng-weka.filters.unsupervised.instance.Randomize-S4522-weka.filters.unsupervised.attribute.Remove-R1,4,3,weka.classifiers.bayes.BayesNet,'-D -Q weka.classifiers.bayes.net.search.local.K2 -- -P 1 -S BAYES -E weka.classifiers.bayes.net.estimate.SimpleEstimator -- -A 0.5',746037443258775954,2.01611041048E7,587.0,65.0,64.0,1.0,0.0,98.46153846153847,1.5384615384615385,0.0,0.9783693843594011,0.017891040640789183,0.09324575928541942,4.999340434376547,22.07705705028165,122.50148410029624,5.600742188078992,116.90074191221724,1.8846382169276343,0.0861652644319845,1.79847295249565,117.80409249250528,1.8123706537308504,6202.1282451909565,1.0,24.0,0.024390243902439025,1.0,0.975609756097561,40.0,0.0,0.0,0.96,1.0,0.9795918367346939,0.9677734062546142,0.9989837398373984,0.9983333333333333,0.9846153846153847,0.009005628517823642,0.9909943714821763,0.015384615384615385,0.9852307692307691,0.9846153846153847,0.9845071184972662,0.9780794281492234,0.9993170731707317,0.9984230769230771,0.986277269528501,0.9846153846153847,0.003,0.0,0.0,0.0,0.0,0.0,22034.0,137058.0,17520.0,100.0,27.692307692307693,?,0.0,0.0,0.0,0.0,-4945.556142031342,-5114.4687503960595,-5163.090812255808,-4946.527083674319,-4847.527083674318,?,?,?,?
